19.0786398830149864,-34.2310309002426862,220.157058715820312
19.078650763526916,-34.2310309002426862,220.122528076171875
19.0786616440388457,-34.2310309002426862,220.126983642578125
19.0786725245507718,-34.2310309002426862,220.255325317382812
19.0786834050627014,-34.2310309002426862,220.340194702148438
19.0786942855746311,-34.2310309002426862,220.344924926757812
19.0787051660865608,-34.2310309002426862,220.270034790039062
19.0787160465984904,-34.2310309002426862,220.315643310546875
19.0787269271104201,-34.2310309002426862,220.28131103515625
19.0787378076223497,-34.2310309002426862,220.206817626953125
19.0787486881342794,-34.2310309002426862,220.1300048828125
19.078759568646209,-34.2310309002426862,220.134429931640625
19.0787704491581387,-34.2310309002426862,220.10009765625
19.0787813296700683,-34.2310309002426862,220.062347412109375
19.078792210181998,-34.2310309002426862,220.150238037109375
19.0788030906939277,-34.2310309002426862,220.114898681640625
19.0788139712058573,-34.2310309002426862,220.03961181640625
19.078824851717787,-34.2310309002426862,219.963516235351562
19.0788357322297166,-34.2310309002426862,219.926742553710938
19.0788466127416463,-34.2310309002426862,219.811294555664062
19.0788574932535759,-34.2310309002426862,219.774932861328125
19.0788683737655056,-34.2310309002426862,219.69873046875
19.0788792542774353,-34.2310309002426862,219.5413818359375
19.0788901347893649,-34.2310309002426862,219.302169799804688
19.0789010153012946,-34.2310309002426862,219.106903076171875
19.0789118958132242,-34.2310309002426862,219.0296630859375
19.0789227763251503,-34.2310309002426862,218.953445434570312
19.07893365683708,-34.2310309002426862,218.917312622070312
19.0789445373490096,-34.2310309002426862,218.88177490234375
19.0789554178609393,-34.2310309002426862,218.805267333984375
19.0789662983728689,-34.2310309002426862,218.728958129882812
19.0789771788847986,-34.2310309002426862,218.653854370117188
19.0789880593967283,-34.2310309002426862,218.619140625
19.0789989399086579,-34.2310309002426862,218.543838500976562
19.0790098204205876,-34.2310309002426862,218.467025756835938
19.0790207009325172,-34.2310309002426862,218.389511108398438
19.0790315814444469,-34.2310309002426862,218.27294921875
19.0790424619563765,-34.2310309002426862,218.077545166015625
19.0786290025030567,-34.2310399228412692,220.3487548828125
19.0786398830149864,-34.2310399228412692,220.313018798828125
19.078650763526916,-34.2310399228412692,220.318954467773438
19.0786616440388457,-34.2310399228412692,220.364364624023438
19.0786725245507718,-34.2310399228412692,220.370407104492188
19.0786834050627014,-34.2310399228412692,220.375030517578125
19.0786942855746311,-34.2310399228412692,220.379364013671875
